"year","variable","totalVolume_m3","totalVolume_km3","depth_min_mm","depth_Q1_mm","depth_median_mm","depth_mean_mm","depth_Q3_mm","depth_max_mm"
2011,"precip",NA,NA,NA,NA,NA,610.266387815992,NA,NA
2012,"precip",NA,NA,NA,NA,NA,345.733619495299,NA,NA
2013,"precip",NA,NA,NA,NA,NA,417.888931739127,NA,NA
2014,"precip",NA,NA,NA,NA,NA,502.168494538687,NA,NA
2015,"precip",NA,NA,NA,NA,NA,620.523664360041,NA,NA
2016,"precip",NA,NA,NA,NA,NA,559.605731018337,NA,NA
2017,"precip",NA,NA,NA,NA,NA,795.535262431042,NA,NA
2006,"etac",127172629.697038,127.172629697038,333.5,460.9,518.9,521.8,588.6,780.1
2007,"etac",135421794.047253,135.421794047253,369.8,482.2,565.9,555.6,674.2,770.2
2008,"etac",141118593.253276,141.118593253276,383.2,466.2,588.4,579,681.4,845.8
2009,"etac",139750152.657311,139.750152657311,407.3,429,596,573.4,668.9,793.3
2010,"etac",130987888.527178,130.987888527178,331.5,474.9,539.6,537.4,651,860
2011,"etac",140324021.050685,140.324021050685,376.3,412.4,637.9,575.7,677.4,910.4
2012,"etac",113155894.128304,113.155894128304,252.8,386.9,426.8,464.3,610.1,877.3
2013,"etac",116361896.162583,116.361896162583,318.8,347.1,485.1,477.4,587.8,719.7
2014,"etac",132036636.561145,132.036636561145,331.9,424,559,541.7,640.8,896.5
2015,"etac",147924160.6605,147.9241606605,384.7,446.5,621.3,606.9,746.8,869.9
2016,"etac",140039655.337906,140.039655337906,325.4,521.8,569.4,574.6,654.5,950.6
2017,"etac",163285195.461099,163.285195461099,402.5,603.6,670.9,669.9,738.9,912.9
2006,"esac",77969337.3446175,77.9693373446175,235.3,302.8,319.4,319.9,336.2,463.6
2007,"esac",86268972.3406704,86.2689723406704,220.5,336.7,365.2,353.9,380.2,420.6
2008,"esac",87530372.3334573,87.5303723334573,245.2,344,357.7,359.1,373.3,456.9
2009,"esac",92796064.7162958,92.7960647162958,287.1,360.4,377.7,380.7,413.7,545.6
2010,"esac",77728498.3942542,77.7284983942542,192.7,296.6,332.4,318.9,343.6,460.1
2011,"esac",85783970.8947591,85.7839708947591,241.6,332.9,343.3,352,396.5,538.1
2012,"esac",63405786.9450906,63.4057869450906,157.3,231.3,265.1,260.1,298.6,341.4
2013,"esac",77057536.017276,77.057536017276,184.2,292.7,329.2,316.2,340.3,436.5
2014,"esac",76126024.1380932,76.1260241380932,243.5,293.6,308.4,312.3,329.1,491.6
2015,"esac",90650104.9987149,90.6501049987149,220.2,364.1,381,371.9,399.5,574.5
2016,"esac",75742593.6298095,75.7425936298095,230.4,295.8,310.6,310.8,325.8,463.4
2017,"esac",82022576.3083962,82.0225763083962,261.8,298.5,348.5,336.5,364,560.3
2006,"epac",49203292.3595496,49.2032923595496,0,157.1,212.4,201.9,300.7,487.1
2007,"epac",49152821.691537,49.152821691537,0,157.7,242.2,201.7,308.2,410.9
2008,"epac",53588220.9272874,53.5882209272874,0,111.1,255.2,219.9,325.3,578.5
2009,"epac",46954087.9471674,46.9540879471674,0,0,227.1,192.6,309.4,451.3
2010,"epac",53259390.128403,53.259390128403,0,182.4,265.2,218.5,318.8,612.6
2011,"epac",54540050.1585993,54.5400501585993,0,0,308.8,223.8,348.8,619.6
2012,"epac",49750107.1709706,49.7501071709706,0,153.8,191.8,204.1,311,610.3
2013,"epac",39304360.1523825,39.3043601523825,0,0,200,161.3,257.7,437
2014,"epac",55910612.4195726,55.9106124195726,0,94.7,268.6,229.4,344.4,536
2015,"epac",57274055.6671269,57.2740556671269,0,41.25,258.4,235,378.5,511.5
2016,"epac",64297061.7044985,64.2970617044985,0,210.4,260.1,263.8,338,701
2017,"epac",81262619.1486207,81.2626191486207,0,242.2,357.1,333.4,390.4,591.9
2006,"rofc",126390.3743871,0.1263903743871,0,0,0,0.5186,0,97.52
2007,"rofc",22928.654079,0.022928654079,0,0,0,0.09407,0,38.06
2008,"rofc",487271.1778083,0.4872711778083,0,0,0,1.999,0.4519,151.9
2009,"rofc",539527.6910565,0.5395276910565,0,0,0,2.214,0,148
2010,"rofc",70835.569263,0.070835569263,0,0,0,0.2906,0,107.6
2011,"rofc",917385.618519,0.917385618519,0,0,0,3.764,0,142.5
2012,"rofc",1666020.7404432,1.6660207404432,0,4.847,6.125,6.835,8.673,90.47
2013,"rofc",197723.1422205,0.1977231422205,0,0,0,0.8112,0.03846,115.5
2014,"rofc",121600.5366978,0.1216005366978,0,0,0,0.4989,0,115.3
2015,"rofc",1453652.3504538,1.4536523504538,0,0,3.978,5.964,10.59,169.3
2016,"rofc",3874832.7702246,3.8748327702246,0,0.2644,13.71,15.9,25.57,132.2
2017,"rofc",356105.0402955,0.3561050402955,0,0,0,1.461,0,320.9
