"year","irrigated","crop","yield_total_kg","yield_min_kgha","yield_Q1_kgha","yield_median_kgha","yield_mean_kgha","yield_Q3_kgha","yield_max_kgha"
2009,"N","AL",62469.41057487,1884,2194,2206,2218,2223,2325
2010,"N","AL",111784.72356531,1642,1888,1888,1935,1908,2469
2011,"N","AL",37554.12878436,1265,1576,1722,1717,1896,2014
2012,"N","AL",17601.15776265,938.1,1173,1192,1200,1252,1337
2013,"N","AL",82898.73506637,489.3,817.1,984.2,921.1,984.9,1485
2014,"N","AL",144790.00770321,2196,2429,2475,2464,2525,2575
2015,"N","AL",69850.22975964,1212,1755,1840,1822,1923,1988
2016,"N","AL",45058.54224078,1295,1580,1614,1600,1641,1825
2017,"N","AL",128959.59646152,1672,1911,1963,1960,1985,2154
2006,"Y","MZ",53659977.3664031,1826,9696,9919,9828,10030,11460
2007,"Y","MZ",77487356.8903575,4519,9943,10050,10070,10230,10950
2008,"Y","MZ",93695969.1700006,11320,12130,12180,12250,12450,13080
2009,"Y","MZ",100863475.877641,11160,12100,12170,12200,12300,13330
2010,"Y","MZ",77503031.9985089,2875,9962,10100,10220,10470,11770
2011,"Y","MZ",89273563.9113914,4697,10420,10610,10690,11150,11870
2012,"Y","MZ",68127812.758941,3034,9246,9320,9257,9393,10040
2013,"Y","MZ",63756793.7948301,2792,10550,10730,10660,10900,11710
2014,"Y","MZ",71080698.2674734,3467,10910,11170,11100,11420,12600
2015,"Y","MZ",81374024.1939571,6242,12560,12680,12650,12890,13390
2016,"Y","MZ",85815925.4562234,4213,11520,11660,11700,12010,12900
2017,"Y","MZ",100153748.589769,4069,13400,13500,13440,13560,13810
2006,"Y","WH",1235367.71976132,1596,4688,4726,4691,4841,4926
2007,"Y","WH",468161.20359747,2935,3133,3133,3143,3159,3336
2008,"Y","WH",323333.82421281,582.6,3912,3978,3987,4161,4260
2009,"Y","WH",1011777.82247187,4218,4547,4561,4520,4562,4787
2010,"Y","WH",922792.86561645,4452,4633,4633,4742,4976,5147
2011,"Y","WH",227480.44868865,1619,4272,4405,4306,4557,4808
2012,"Y","WH",1562395.77095823,3928,4362,4391,4408,4461,4726
2013,"Y","WH",1096406.50227687,1458,4079,4111,4039,4146,4418
2014,"Y","WH",2238188.69640915,491.9,3790,3922,3944,4049,4946
2015,"Y","WH",1773045.69504183,330.8,1598,1616,2185,2988,3327
2016,"Y","WH",3832540.76234358,4231,4484,4669,4583,4678,5158
2017,"Y","WH",1521534.48355782,1010,4517,4639,4563,4680,5331
2006,"Y","SG",3938330.67756453,4342,5329,5369,5388,5495,5995
2007,"Y","SG",627416.65399941,3579,5409,5410,5412,5417,5944
2008,"Y","SG",905301.00505782,4163,5424,5489,5488,5520,6025
2009,"Y","SG",621947.72846664,5405,5972,5992,5988,6017,6306
2010,"Y","SG",747803.72775879,4246,5244,5396,5392,5505,5724
2011,"Y","SG",794149.79546007,4176,5155,5219,5237,5295,5704
2012,"Y","SG",766336.78931949,3397,4983,5054,5003,5060,5140
2013,"Y","SG",4394678.99960655,2962,4570,4646,4637,4728,5201
2014,"Y","SG",7386444.44747676,4128,5729,5791,5810,5908,6278
2015,"Y","SG",7245065.50279182,4527,5752,5825,5794,5867,6107
2016,"Y","SG",6299577.38010942,4093,5391,5501,5496,5609,5871
2017,"Y","SG",3357252.22264506,5196,5712,5753,5757,5835,6012
2006,"Y","SB",806000.16113919,2920,3314,3319,3329,3376,3692
2007,"Y","SB",1992209.6789658,2800,3115,3128,3157,3199,3501
2008,"Y","SB",4416991.60567248,2571,3386,3395,3425,3522,3599
2009,"Y","SB",5528980.70254872,3222,3587,3597,3635,3713,3949
2010,"Y","SB",7082550.91117764,2137,3081,3155,3177,3265,3582
2011,"Y","SB",4856396.9787225,2419,3076,3159,3174,3290,3450
2012,"Y","SB",3542778.6856011,1662,2865,2888,2926,3036,3077
2013,"Y","SB",4080857.42389887,1441,2842,2931,2890,2944,3244
2014,"Y","SB",2675556.678312,2595,3516,3568,3583,3696,3834
2015,"Y","SB",4035793.53513159,2590,3538,3552,3571,3626,3732
2016,"Y","SB",2363371.92189216,2675,3299,3352,3361,3436,3555
2017,"Y","SB",4039691.93986086,2923,3675,3689,3696,3720,3839
2006,"Y","AL",1036463.20513461,2723,2957,2990,3001,3062,3130
2007,"Y","AL",915600.55773438,1853,3073,3093,3115,3182,3210
2008,"Y","AL",866313.41123115,2943,2991,3098,3053,3116,3121
2009,"Y","AL",368331.54752241,3098,3184,3194,3212,3203,3312
2010,"Y","AL",763495.18627419,2173,2863,2917,2946,3043,3079
2011,"Y","AL",698343.85065924,2437,2809,3005,2929,3043,3068
2012,"Y","AL",376252.84059183,1252,2460,2470,2508,2585,2647
2013,"Y","AL",551062.94315328,593.6,1928,2095,2071,2243,2597
2014,"Y","AL",887612.65852968,2439,3227,3256,3252,3309,3335
2015,"Y","AL",464995.27388034,1741,2791,2847,2764,2868,3052
2016,"Y","AL",362680.61071185,1347,2736,2779,2772,2921,2949
2017,"Y","AL",502947.18552042,1902,2888,3001,2944,3004,3030
