"year","variable","totalVolume_m3","totalVolume_km3","depth_min_mm","depth_Q1_mm","depth_median_mm","depth_mean_mm","depth_Q3_mm","depth_max_mm"
2011,"precip",NA,NA,NA,NA,NA,610.266387815992,NA,NA
2012,"precip",NA,NA,NA,NA,NA,345.733619495299,NA,NA
2013,"precip",NA,NA,NA,NA,NA,417.888931739127,NA,NA
2014,"precip",NA,NA,NA,NA,NA,502.168494538687,NA,NA
2015,"precip",NA,NA,NA,NA,NA,620.523664360041,NA,NA
2016,"precip",NA,NA,NA,NA,NA,559.605731018337,NA,NA
2017,"precip",NA,NA,NA,NA,NA,795.535262431042,NA,NA
2006,"etac",129144557.302295,129.144557302295,333.5,460.9,519.5,529.9,599,798
2007,"etac",137448198.913206,137.448198913206,369.8,482.2,565.9,563.9,692.6,797.2
2008,"etac",143898385.224081,143.898385224081,383.2,473.6,588.4,590.4,711.8,869.8
2009,"etac",141948906.979494,141.948906979494,407.3,429,596.8,582.4,691.5,803.3
2010,"etac",134591379.663673,134.591379663673,331.5,476.2,540.3,552.2,687.6,877.6
2011,"etac",143164051.183077,143.164051183077,376.3,412.4,652.3,587.4,702.5,960.1
2012,"etac",116699443.984447,116.699443984447,252.8,386.9,426.8,478.8,651.4,930.3
2013,"etac",120155899.281008,120.155899281008,318.8,347.1,485.7,493,634.1,777.5
2014,"etac",134111836.811054,134.111836811054,331.9,424,562.9,550.2,663.2,923.2
2015,"etac",149491040.832697,149.491040832697,384.7,448.2,621.3,613.3,762.9,912.3
2016,"etac",142970351.494136,142.970351494136,325.4,522.3,579.1,586.6,684.9,972.1
2017,"etac",164365751.943543,164.365751943543,402.5,604.7,670.9,674.4,749.6,924.2
2006,"esac",78688400.1203898,78.6884001203898,235.3,302.8,320,322.8,344.6,463.6
2007,"esac",86993367.495615,86.993367495615,220.5,336.7,373.5,356.9,383.1,420.6
2008,"esac",88407656.6493501,88.4076566493501,245.2,344,365.7,362.7,383,456.9
2009,"esac",93402251.8911747,93.4022518911747,287.1,366.8,378.1,383.2,413.7,545.6
2010,"esac",78682777.6020561,78.6827776020561,192.7,296.6,340,322.8,346.7,460.1
2011,"esac",86209177.9157091,86.2091779157091,241.6,335,345.9,353.7,396.5,538.1
2012,"esac",64741191.8249988,64.7411918249988,157.3,231.6,265.3,265.6,315.9,341.4
2013,"esac",77510928.2492331,77.5109282492331,184.2,294.1,332.2,318,343.7,436.5
2014,"esac",77017135.6797156,77.0171356797156,243.5,297.7,313.7,316,333.9,491.6
2015,"esac",91753417.1076759,91.7534171076759,220.2,364.7,388.8,376.5,403.8,574.5
2016,"esac",76990722.5347938,76.9907225347938,230.5,296.3,319.8,315.9,337.1,463.4
2017,"esac",82832894.2974906,82.8328942974906,261.8,298.5,354.5,339.9,366.9,560.3
2006,"epac",50456157.1885431,50.4561571885431,0,157.1,212.4,207,301.5,489.6
2007,"epac",50454831.4115202,50.4548314115202,0,157.7,242.4,207,321.4,424.4
2008,"epac",55490728.5667809,55.4907285667809,0,111.1,255.2,227.7,346,595.8
2009,"epac",48546655.1025291,48.5466551025291,0,0,245.4,199.2,325.6,455
2010,"epac",55908602.0529534,55.9086020529534,0,182.4,265.2,229.4,347.2,621.3
2011,"epac",56954873.2681359,56.9548732681359,0,0,335,233.7,371.9,651.4
2012,"epac",51958252.1591982,51.9582521591982,0,154.3,191.8,213.2,335.6,656
2013,"epac",42644971.0261845,42.6449710261845,0,0,204,175,296.4,475.8
2014,"epac",57094701.133554,57.094701133554,0,94.7,269.1,234.3,355.8,595.4
2015,"epac",57737623.7296071,57.7376237296071,0,43.39,258.4,236.9,379.5,514.4
2016,"epac",65979628.9568721,65.9796289568721,0,210.4,263.9,270.7,357.6,714.2
2017,"epac",81532857.6422064,81.5328576422064,0,244.5,361.2,334.5,393.7,589
2006,"rofc",126631.5197121,0.1266315197121,0,0,0,0.5196,0,97.52
2007,"rofc",22931.2358352,0.0229312358352,0,0,0,0.09408,0,38.06
2008,"rofc",606464.9398494,0.6064649398494,0,0,0,2.488,0.4519,159.1
2009,"rofc",548732.7182286,0.5487327182286,0,0,0,2.251,0,155
2010,"rofc",76847.224203,0.076847224203,0,0,0,0.3153,0,110.8
2011,"rofc",1028643.530715,1.028643530715,0,0,0,4.22,0,158.9
2012,"rofc",1663515.206739,1.663515206739,0,4.847,6.125,6.825,8.673,85.56
2013,"rofc",197432.8734663,0.1974328734663,0,0,0,0.81,0.03846,115.5
2014,"rofc",120581.0156115,0.1205810156115,0,0,0,0.4947,0,115.3
2015,"rofc",1456919.8438788,1.4569198438788,0,0,3.978,5.978,10.59,169.3
2016,"rofc",3877509.0722625,3.8775090722625,0,0.2644,13.71,15.91,25.57,132.2
2017,"rofc",357527.9684133,0.3575279684133,0,0,0,1.467,0,320.9
