"year","variable","totalVolume_m3","totalVolume_km3","depth_min_mm","depth_Q1_mm","depth_median_mm","depth_mean_mm","depth_Q3_mm","depth_max_mm"
2011,"precip",NA,NA,NA,NA,NA,610.266387815992,NA,NA
2012,"precip",NA,NA,NA,NA,NA,345.733619495299,NA,NA
2013,"precip",NA,NA,NA,NA,NA,417.888931739127,NA,NA
2014,"precip",NA,NA,NA,NA,NA,502.168494538687,NA,NA
2015,"precip",NA,NA,NA,NA,NA,620.523664360041,NA,NA
2016,"precip",NA,NA,NA,NA,NA,559.605731018337,NA,NA
2017,"precip",NA,NA,NA,NA,NA,795.535262431042,NA,NA
2006,"etac",129478279.690326,129.478279690326,333.5,460.9,518.9,531.2,603.5,794.3
2007,"etac",137604956.376473,137.604956376473,369.8,482.2,565.9,564.6,689.5,801
2008,"etac",144472354.175704,144.472354175704,383.2,475.4,588.4,592.7,717.4,886.4
2009,"etac",142708428.116863,142.708428116863,407.3,429,596.9,585.5,698.6,807.2
2010,"etac",135199388.202583,135.199388202583,331.5,476.1,542.7,554.7,692.6,872
2011,"etac",145353323.213842,145.353323213842,376.3,412.5,652.3,596.4,727,949
2012,"etac",117418587.665171,117.418587665171,252.8,386.9,426.8,481.8,659.3,957.8
2013,"etac",122242961.916689,122.242961916689,318.8,347.1,491.1,501.5,651.6,772.6
2014,"etac",134853038.087661,134.853038087661,331.9,431.5,562.9,553.3,672.5,946.1
2015,"etac",149916174.660245,149.916174660245,384.7,448.4,621.3,615.1,761.7,884.5
2016,"etac",143217259.178879,143.217259178879,325.4,522.3,579.1,587.6,688.7,975.9
2017,"etac",164360011.180347,164.360011180347,402.5,604.8,670.9,674.3,751.5,917.6
2006,"esac",78253522.3939005,78.2535223939005,235.3,302.8,320,321.1,341.7,463.6
2007,"esac",86322945.7494783,86.3229457494783,220.5,335.9,363.8,354.2,382.7,420.6
2008,"esac",87482496.8382525,87.4824968382525,245.2,343.7,360.3,358.9,371.3,456.9
2009,"esac",92951172.6798663,92.9511726798662,287.1,362.3,377.9,381.4,413.7,545.6
2010,"esac",77416316.8717293,77.4163168717293,192.7,296.4,327.2,317.6,342.6,460.1
2011,"esac",86096302.6114386,86.0963026114386,241.6,334.9,347.8,353.2,396.5,538.1
2012,"esac",62476338.8992284,62.4763388992284,157.3,231.6,260.9,256.3,290.9,341.4
2013,"esac",76638275.5039038,76.6382755039038,181.1,291.8,325.6,314.4,338.2,436.5
2014,"esac",76452051.5892639,76.4520515892639,243.5,296.4,309.7,313.7,329.8,491.6
2015,"esac",90487240.1801298,90.4872401801298,220.2,361,381.4,371.3,400,574.5
2016,"esac",76040673.6726279,76.0406736726279,230.5,295.8,310.3,312,328.5,463.4
2017,"esac",82093155.5926062,82.0931555926062,261.8,298.5,348.9,336.8,364.4,560.3
2006,"epac",51224757.2965854,51.2247572965854,0,157.1,212.4,210.2,301.5,495.5
2007,"epac",51282010.6208172,51.2820106208172,0,157.7,242.4,210.4,329.1,436.6
2008,"epac",56989857.3481557,56.9898573481557,0,119.4,255.3,233.8,354.6,619.7
2009,"epac",49757255.4466071,49.7572554466071,0,0,245.4,204.1,335.9,462.5
2010,"epac",57783071.3159286,57.7830713159286,0,182.4,265.2,237.1,365.9,622.9
2011,"epac",59257020.608298,59.257020608298,0,0,346.7,243.1,393.8,660.4
2012,"epac",54942248.7566424,54.9422487566424,0,154.3,191.8,225.4,369.2,718.9
2013,"epac",45604686.4110945,45.6046864110945,0,0,208.6,187.1,325.1,505.4
2014,"epac",58400986.5014526,58.4009865014526,0,100.3,269.5,239.6,369.7,641.9
2015,"epac",59428934.483337,59.428934483337,0,43.39,258.4,243.8,400.6,543.3
2016,"epac",67176585.5069637,67.1765855069637,0,210.4,270.5,275.6,370.6,720.2
2017,"epac",82266855.5828133,82.2668555828133,0,245.8,362.2,337.5,402.8,597.5
2006,"rofc",128322.7038306,0.1283227038306,0,0,0,0.5265,0,97.52
2007,"rofc",22931.2355589,0.0229312355589,0,0,0,0.09408,0,38.06
2008,"rofc",562462.8243804,0.5624628243804,0,0,0,2.308,0.4519,162.6
2009,"rofc",542866.8007611,0.5428668007611,0,0,0,2.227,0,148
2010,"rofc",71082.2881296,0.0710822881296,0,0,0,0.2916,0,124.3
2011,"rofc",1178596.3311225,1.1785963311225,0,0,0,4.836,0,176.5
2012,"rofc",1664264.2889952,1.6642642889952,0,4.847,6.125,6.828,8.673,84.91
2013,"rofc",198296.1456849,0.1982961456849,0,0,0,0.8136,0.03846,115.5
2014,"rofc",120227.4494064,0.1202274494064,0,0,0,0.4933,0,115.3
2015,"rofc",1550196.7491753,1.5501967491753,0,0,3.978,6.36,11.8,169.3
2016,"rofc",3878899.8669846,3.8788998669846,0,0.2644,13.71,15.91,25.57,132.2
2017,"rofc",360319.0482783,0.3603190482783,0,0,0,1.478,0,320.9
