"year","variable","totalVolume_m3","totalVolume_km3","depth_min_mm","depth_Q1_mm","depth_median_mm","depth_mean_mm","depth_Q3_mm","depth_max_mm"
2012,"esac",60508068.1483752,60.5080681483752,157.3,230.6,256.5,248.3,271.5,341.4
2013,"esac",75301518.3481341,75.3015183481341,184.2,291.5,314.9,309,331.1,436.5
2014,"esac",75237151.0628736,75.2371510628736,243.5,287,301.7,308.7,328.3,491.6
2015,"esac",89068197.9362058,89.0681979362058,220.2,353.6,372.9,365.4,397.8,574.5
2016,"esac",74867764.7997405,74.8677647997405,230.3,292.1,306.6,307.2,321.1,463.4
2017,"esac",80678836.423818,80.678836423818,261.8,298.5,333.4,331,355.4,560.3
2006,"epac",48653482.3351425,48.6534823351425,0,157.1,211,199.6,295.9,457.5
2007,"epac",47864864.4688044,47.8648644688044,0,157.7,241.8,196.4,290.5,408
2008,"epac",52906975.6887864,52.9069756887864,0,111.1,255.2,217.1,319.6,571.2
2009,"epac",45173442.4533369,45.1734424533369,0,0,230.5,185.3,291.5,443.6
2010,"epac",52795438.4231811,52.7954384231811,0,182.4,265.2,216.6,313,608.6
2011,"epac",53039529.1781037,53.0395291781037,0,0,291.2,217.6,333.8,583.6
2012,"epac",48712564.1083077,48.7125641083077,0,153.4,191.8,199.9,302.2,580.1
2013,"epac",37543978.955034,37.543978955034,0,0,192.3,154,236.6,416.1
2014,"epac",54839751.3749457,54.8397513749457,0,94.7,268.4,225,329.4,527.6
2015,"epac",56844892.6954731,56.8448926954731,0,38.73,257.2,233.2,374.7,511.7
2016,"epac",63497127.5164755,63.4971275164755,0,210.4,258.1,260.5,333.9,673.3
2017,"epac",80748064.5060564,80.7480645060564,0,240.5,355.1,331.3,386.3,592
2006,"rofc",126342.5100525,0.1263425100525,0,0,0,0.5184,0,97.52
2007,"rofc",22919.1441102,0.0229191441102,0,0,0,0.09403,0,38.06
2008,"rofc",493197.1594596,0.4931971594596,0,0,0,2.024,0.4519,151.9
2009,"rofc",536619.8909313,0.5366198909313,0,0,0,2.202,0,148
2010,"rofc",72222.5027592,0.0722225027592,0,0,0,0.2963,0,107.3
2011,"rofc",757645.9678233,0.7576459678233,0,0,0,3.109,0,146.6
2012,"rofc",1663561.2802788,1.6635612802788,0,4.847,6.125,6.825,8.673,136.8
2013,"rofc",197398.6163568,0.1973986163568,0,0,0,0.8099,0.03846,115.5
2014,"rofc",120226.7774691,0.1202267774691,0,0,0,0.4933,0,115.3
2015,"rofc",1449583.4458989,1.4495834458989,0,0,3.978,5.947,10.59,169.3
2016,"rofc",3881751.2443386,3.8817512443386,0,0.2644,13.71,15.93,25.57,132.2
2017,"rofc",355516.9991325,0.3555169991325,0,0,0,1.459,0,320.9
