FPDIV_KEY,energy_cd,FID,WUA_YEAR,LIFT_ENERG,CEDTotal,GHGTotal,EnergyPump,geometry
20280IRR11655,5,4555,2016,99713.03022999999,567367.1420087,32905.2999759,664753.5348666667,"c(-100.71529, 39.41582)"
18714IRR1779,1,4669,2016,127541.5847,618576.6857949999,31502.7714209,193244.82530303032,"c(-100.74406, 39.34324)"
19070IRR54599,5,4686,2016,114053.7833,648966.0269770001,37637.748489,760358.5553333333,"c(-100.69141, 39.38239)"
19221IRR52832,5,4689,2016,180474.3236,1026898.9012840001,59556.526788,1203162.1573333335,"c(-100.66843, 39.41613)"
19442IRR18383,5,4690,2016,38800.844410000005,220776.80469290004,12804.278655300002,258672.29606666672,"c(-100.69479, 39.37986)"
19319IRR17693,6,4720,2016,104595.58,570045.9110000001,40164.70272,454763.39130434784,"c(-100.63031, 39.36469)"
20279IRR4011,5,4763,2016,74371.36606,423173.0728814,24542.550799800003,495809.1070666667,"c(-100.51575, 39.37568)"
19407IRR54068,1,5013,2016,105295.4668,510683.01397999993,26007.9802996,159538.58606060603,"c(-100.60249, 39.39402)"
19556IRR34393,1,5014,2016,141533.728,686438.5808,34958.830816,214445.04242424242,"c(-100.61726, 39.37479)"
20507IRR19153,1,5288,2016,77506.9519,375908.716715,19144.2171193,117434.7756060606,"c(-100.60764, 39.40935)"
20672IRR29875,1,5289,2016,146202.1261,709080.3115849999,36111.9251467,221518.37287878786,"c(-100.62623, 39.37486)"
20673IRR29277,1,5290,2016,74081.86799,359297.05975149997,18298.22139353,112245.25453030302,"c(-100.6851, 39.38243)"
20842IRR14543,1,5291,2016,103873.2443,503785.234855,25656.691342100003,157383.7034848485,"c(-100.6313, 39.41563)"
20993IRR23036,1,5292,2016,104882.9862,508682.48306999996,25906.0975914,158913.61545454545,"c(-100.67, 39.38959)"
21034IRR15471,1,5293,2016,40058.4144,194283.30984,9894.428356800001,60694.56727272727,"c(-100.67847, 39.37593)"
21570IRR52338,1,5294,2016,195003.5528,945767.2310799999,48165.8775416,295459.92848484847,"c(-100.65479, 39.3646)"
21663IRR9104,1,5295,2016,174346.3367,845579.732995,43063.5451649,264161.1162121212,"c(-100.63619, 39.36467)"
21701IRR42532,1,5296,2016,115652.6461,560915.3335849999,28566.203586699998,175231.28196969695,"c(-100.63588, 39.38305)"
20858IRR7111,6,5450,2016,164079.5686,894233.64887,63006.5543424,713389.4286956522,"c(-100.67374, 39.36488)"
21400IRR7911,6,5451,2016,59406.990289999994,323768.0970805,22812.284271359997,258291.26213043474,"c(-100.71005, 39.37131)"
21570IRR39547,6,5452,2016,167769.2031,914342.1568950001,64423.3739904,729431.317826087,"c(-100.65479, 39.3576)"
20376IRR24456,5,5460,2016,111952.9894,637012.5096860001,36944.48650200001,746353.2626666668,"c(-100.55353, 39.37929)"
20396IRR21512,5,5461,2016,123192.5398,700965.551462,40653.538134,821283.5986666667,"c(-100.54332, 39.38679)"
21118IRR17534,5,5594,2016,50431.11508,286953.0448052,16642.267976400002,336207.4338666667,"c(-100.50629, 39.43355)"
21400IRR69953,1,5639,2016,145203.3921,704236.451685,35865.2378487,220005.13954545453,"c(-100.71527, 39.36926)"
21166IRR25860,1,5663,2016,84465.84597000001,409659.3529545,20863.06395459,127978.55450000001,"c(-100.45654, 39.43712)"
21437IRR28341,5,5665,2016,118547.4812,674535.168028,39120.668796,790316.5413333334,"c(-100.70599, 39.41571)"
20385IRR20739,1,5668,2016,166487.8427,807466.037095,41122.4971469,252254.30712121213,"c(-100.58952, 39.45029)"
20526IRR11296,1,5671,2016,85488.38516,414618.66802599997,21115.63113452,129527.8563030303,"c(-100.60072, 39.45164)"
20483IRR45105,5,5675,2016,138890.4727,790286.7896630001,45833.855991000004,925936.4846666668,"c(-100.77686, 39.34312)"
21354IRR49340,5,5682,2016,103172.1087,587049.298503,34046.795871,687814.058,"c(-100.53429, 39.41781)"
20404IRR10125,5,5712,2016,98730.79156,561778.2039764001,32581.161214800002,658205.2770666666,"c(-100.47874, 39.40848)"
20405IRR5215,5,5713,2016,32436.22435,184562.11655150002,10703.9540355,216241.49566666668,"c(-100.46925, 39.40819)"
20775IRR2360,5,5714,2016,79400.97869,451791.56874610006,26202.3229677,529339.8579333334,"c(-100.47311, 39.41188)"
20792IRR44094,5,5715,2016,24353.01493,138568.6549517,8036.494926900001,162353.43286666667,"c(-100.46809, 39.41566)"
22472IRR4201,1,6320,2016,98979.65553999999,480051.3293689999,24447.974918379998,149969.17506060604,"c(-100.62634, 39.39378)"
22798IRR38070,6,6452,2016,116098.9889,632739.489505,44582.0117376,504778.2126086956,"c(-100.69685, 39.37227)"
22013IRR9689,5,6529,2016,118169.2721,672383.1582490001,38995.859793,787795.1473333334,"c(-100.71968, 39.38238)"
22014IRR20584,5,6530,2016,87498.52932999999,497866.6318877,28874.5146789,583323.5288666666,"c(-100.71564, 39.38947)"
23265IRR22649,5,6589,2016,105595.4389,600838.047341,34846.494837,703969.5926666666,"c(-100.50316, 39.4226)"
23266IRR44564,5,6590,2016,41059.21314,233626.9227666,13549.5403362,273728.0876,"c(-100.48533, 39.42114)"
22615IRR16466,5,6639,2016,96313.10766000001,548021.5825854001,31783.325527800003,642087.3844000001,"c(-100.67861, 39.40498)"
22683IRR36589,1,6649,2016,75217.25507999999,364803.6871379999,18578.662004759997,113965.53799999997,"c(-100.58099, 39.45207)"
22918IRR10944,5,6668,2016,113809.2264,647574.498216,37557.044712,758728.176,"c(-100.55298, 39.39659)"
23062IRR49418,5,6709,2016,140325.7727,798453.6466630001,46307.504991,935505.1513333333,"c(-100.45972, 39.40313)"
24240IRR17914,1,7329,2016,206316.03699999998,1000632.7794499998,50960.061139,312600.05606060603,"c(-100.66409, 39.37976)"
23580IRR23308,5,7461,2016,91122.80348999999,518488.7518581,30070.5251517,607485.3565999999,"c(-100.55611, 39.37093)"
23747IRR37968,5,7462,2016,78317.32909,445625.60252210003,25844.7185997,522115.5272666667,"c(-100.57908, 39.3937)"
24320IRR31978,5,7653,2016,31369.6119,178493.09171100002,10351.971927,209130.746,"c(-100.696983, 39.381352)"
24367IRR26036,5,7654,2016,144968.7827,824872.3735630001,47839.69829100001,966458.5513333335,"c(-100.64994, 39.42139)"
24543IRR43477,5,7655,2016,133315.543,758565.4396700001,43994.12919000001,888770.2866666667,"c(-100.677143, 39.419753)"
24135IRR25422,5,7666,2016,76370.7663,434549.66024700005,25202.352879000002,509138.44200000004,"c(-100.76743, 39.33067)"
23338IRR26793,5,7674,2016,112620.4235,640810.2097150001,37164.739755,750802.8233333334,"c(-100.57108, 39.43722)"
23380IRR29626,5,7675,2016,38473.51318,218914.28999420002,12696.259349400001,256490.0878666667,"c(-100.56908, 39.43004)"
24561IRR16620,5,7676,2016,96851.50829,551085.0821701001,31960.997735700003,645676.7219333333,"c(-100.53803, 39.43374)"
24774IRR31460,5,7677,2016,111315.4879,633385.126151,36734.111007,742103.2526666666,"c(-100.54816, 39.39775)"
24774IRR9280,5,7678,2016,98193.76551,558722.5257519,32403.9426183,654625.1034,"c(-100.54324, 39.39745)"
24775IRR45882,5,7679,2016,107418.3756,611210.557164,35448.063948,716122.5040000001,"c(-100.53856, 39.40827)"
24775IRR48068,5,7680,2016,101641.9244,578342.5498360001,33541.835052,677612.8293333334,"c(-100.547632, 39.404856)"
23578IRR8936,6,7688,2016,69743.40316,380101.547222,26781.46681344,303232.1876521739,"c(-100.61716, 39.35687)"
24765IRR32929,5,7764,2016,63566.00901,361690.5912669,20976.7829733,423773.3934,"c(-100.49715, 39.38712)"
25536IRR15070,1,8304,2016,199164.7827,965949.196095,49193.7013269,301764.82227272727,"c(-100.65504, 39.37236)"
25536IRR22590,1,8305,2016,195254.6109,946984.8628649999,48227.8888923,295840.3195454545,"c(-100.65484, 39.36863)"
25602IRR26420,1,8306,2016,139785.193,677958.1860499999,34526.942671,211795.74696969695,"c(-100.61741, 39.39402)"
24912IRR25805,5,8464,2016,142370.8886,810090.3561340001,46982.393238000004,949139.2573333334,"c(-100.54055, 39.37936)"
26259IRR69668,5,8665,2016,93388.93342999999,531383.0312167,30818.348031899997,622592.8895333332,"c(-100.68828, 39.40516)"
25081IRR21255,6,8696,2016,118973.761,648406.99745,45685.924224,517277.2217391304,"c(-100.62192, 39.3684)"
25083IRR47561,6,8697,2016,126012.7818,686769.66081,48388.9082112,547881.6599999999,"c(-100.64534, 39.35749)"
26910IRR32536,1,9313,2016,104679.5914,507696.01829,25855.8590758,158605.44151515153,"c(-100.61594, 39.40825)"
26680IRR37367,6,9467,2016,139411.896,759794.8332000001,53534.168064000005,606138.6782608696,"c(-100.67847, 39.35386)"
27666IRR18097,5,9473,2016,80636.7153,458822.910057,26610.116049,537578.102,"c(-100.52511, 39.35873)"
26872IRR29122,5,9687,2016,75789.28349,431241.0230581,25010.463551700002,505261.8899333334,"c(-100.69532, 39.40788)"
26660IRR2828,5,9754,2016,101147.2226,575527.696594,33378.583458,674314.8173333333,"c(-100.52202, 39.42274)"
26985IRR50429,5,9755,2016,123880.6418,704880.851842,40880.611794000004,825870.9453333333,"c(-100.52339, 39.40488)"
28375IRR18953,6,10437,2016,103750.6651,565441.124795,39840.2553984,451089.84826086956,"c(-100.65794, 39.35234)"
28471IRR40395,5,10452,2016,70154.27341000001,399177.81570290006,23150.910225300006,467695.15606666676,"c(-100.55251, 39.38934)"
29680IRR25246,5,10453,2016,85864.85472999999,488571.0234137,28335.4020609,572432.3648666666,"c(-100.54375, 39.36922)"
29501IRR34244,1,10664,2016,23350.4144,113249.50984,5767.5523568,35379.415757575756,"c(-100.45746, 39.42756)"
28146IRR51134,5,10665,2016,154428.3066,878697.0645540002,50961.341178,1029522.0440000001,"c(-100.65372, 39.40818)"
28316IRR9350,5,10666,2016,117040.9893,665963.229117,38623.526469000004,780273.262,"c(-100.62189, 39.43728)"
28388IRR42956,5,10667,2016,149635.0867,851423.6433230002,49379.578611000004,997567.2446666668,"c(-100.6498, 39.42795)"
28560IRR7488,5,10668,2016,53162.48273,302494.5267337,17543.6193009,354416.5515333334,"c(-100.68322, 39.41568)"
28564IRR20779,5,10669,2016,229495.2895,1305828.1972550002,75733.445535,1529968.596666667,"c(-100.6637, 39.41564)"
28668IRR1108,1,10675,2016,110098.4085,533977.281225,27194.3068995,166815.77045454545,"c(-100.59936, 39.44453)"
30951IRR44911,1,11289,2016,5437.30095,26370.909607499998,1343.01333465,8238.334772727272,"c(-100.660566, 39.393536)"
31104IRR39093,1,11290,2016,134140.2773,650580.344905,33132.648493099994,203242.84439393936,"c(-100.62617, 39.38165)"
30869IRR27831,6,11421,2016,73451.76612,400312.125354,28205.47819008,319355.5048695652,"c(-100.72548, 39.34025)"
31506IRR15540,6,11422,2016,108296.1127,590213.814215,41585.7072768,470852.66391304345,"c(-100.73946, 39.30751)"
31227IRR51584,1,11638,2016,82436.44765,399816.7711025,20361.80256955,124903.70856060606,"c(-100.58511, 39.46344)"
31012IRR51707,5,11657,2016,99911.47462000001,568496.2905878001,32970.786624600005,666076.4974666667,"c(-100.57351, 39.41888)"
30591IRR6348,5,11700,2016,88977.80026,506283.68347940006,29362.6740858,593185.3350666667,"c(-100.5285132, 39.38665071)"
32073IRR48657,5,11701,2016,114450.0745,651220.9239050001,37768.524585,763000.4966666667,"c(-100.52525, 39.41567)"
31105IRR81865,1,11985,2016,60278.64787000001,292351.4421695,14888.826023890002,91331.28465151516,"c(-100.59687, 39.37518)"
32536IRR13049,1,12265,2016,47258.59321,229204.17706849996,11672.87252287,71603.9291060606,"c(-100.645, 39.37664)"
32529IRR51209,6,12398,2016,83517.03584,455167.845328,32070.54176256,363117.5471304348,"c(-100.74755, 39.31054)"
34496IRR37325,1,12613,2016,19220.17845,93217.8654825,4747.38407715,29121.4825,"c(-100.59471, 39.47729)"
35040IRR5333,1,12614,2016,74023.20999,359012.5684515,18283.73286753,112156.37877272727,"c(-100.60357, 39.47738)"
33986IRR43222,6,12646,2016,50169.03467,273421.23895150004,19264.90931328,218126.23769565218,"c(-100.62305, 39.35225)"
34321IRR18222,1,12945,2016,163078.5394,790930.91609,40280.3992318,247088.69606060607,"c(-100.60626, 39.38595)"
39623IRR160,5,13600,2016,88998.81903,506403.2802807,29369.6102799,593325.4602,"c(-100.61255, 39.43698)"
36577IRR53297,1,13606,2016,64714.82067000001,313866.88024950004,15984.560705490001,98052.7585909091,"c(-100.58883, 39.48068)"
39864IRR52210,1,14277,2016,73153.81917999999,354796.0230229999,18068.993337459997,110839.11996969696,"c(-100.6219, 39.41927)"
4983IRR3530,1,14278,2016,88946.58785,431390.95107249997,21969.80719895,134767.55734848484,"c(-100.62313, 39.41049)"
4576IRR12958,5,14692,2016,88121.44327999999,501411.0122632,29080.076282399998,587476.2885333333,"c(-100.50635, 39.38673)"
64135IRR65616,5,15524,2016,103935.1425,591390.9608250001,34298.597025,692900.9500000001,"c(-100.55608, 39.3844)"
5212IRR16394,5,15694,2016,59628.21472999999,339284.5418137,19677.310860899997,397521.4315333333,"c(-100.691684, 39.418223)"
68335IRR39366,5,16684,2016,90347.32779,514076.2951251,29814.6181707,602315.5186,"c(-100.57483, 39.39723)"
68336IRR41462,5,16685,2016,128970.6042,733842.737898,42560.299386000006,859804.028,"c(-100.56885, 39.39477)"
7417IRR49677,1,16890,2016,61341.41845,297505.87948249996,15151.33035715,92941.54310606059,"c(-100.49202, 39.435555)"
7345IRR3724,5,16892,2016,83159.16597999999,473175.65442619997,27442.524773399997,554394.4398666667,"c(-100.61227, 39.42999)"
7437IRR3504,5,16899,2016,46694.81027,265693.47043630003,15409.287389100002,311298.73513333336,"c(-100.59763, 39.44072)"
7789IRR30042,6,16908,2016,97124.8414,529330.38563,37295.9390976,422281.9191304348,"c(-100.61692, 39.3607)"
8925IRR3595,1,17636,2016,110065.8482,533819.3637699999,27186.2645054,166766.43666666665,"c(-100.6334, 39.38615)"
8277IRR31930,5,17726,2016,62697.00372000001,356745.95116680005,20690.011227600004,417980.0248000001,"c(-100.57867, 39.36269)"
9547IRR6990,1,17976,2016,88661.72399,430009.3613515,21899.445825529998,134335.94543939392,"c(-100.44755, 39.43715)"
8381IRR30863,5,17978,2016,145721.6686,829156.2943340001,48088.15063800001,971477.7906666667,"c(-100.67328, 39.40588)"
8692IRR36799,5,17979,2016,218989.7827,1246051.8635630002,72266.628291,1459931.8846666669,"c(-100.69715, 39.4156)"
9090IRR5989,1,17983,2016,48440.02811,234934.13633349998,11964.68694317,73393.98198484848,"c(-100.5686, 39.46827)"
7941IRR19124,5,17995,2016,77487.16745,440901.9827905,25570.7652585,516581.1163333333,"c(-100.58727, 39.44219)"
8443IRR74305,5,17996,2016,117049.0669,666009.1906610001,38626.19207700001,780327.1126666667,"c(-100.59509, 39.42277)"
9063IRR53552,5,17997,2016,72450.0191,412240.60867900006,23908.506303000002,483000.12733333337,"c(-100.57815, 39.44214)"
9968IRR6097,5,17998,2016,153831.4167,875300.7610230001,50764.367511000004,1025542.778,"c(-100.56178, 39.44376)"
11154IRR25476,1,175,2013,45123.328219999996,238702.40628379997,13852.861763539999,68368.67912121212,"c(-100.622025, 39.363014)"
11156IRR26789,1,176,2013,102277.9771,541050.498859,31399.338969700002,154966.63196969696,"c(-100.64524, 39.3686)"
11145IRR10503,1,206,2013,113279.4951,599248.529079,34776.8049957,171635.59863636363,"c(-100.62636, 39.42664)"
10785IRR8142,1,351,2013,83299.22618,440652.9064922,25572.86243726,126210.94875757575,"c(-100.64204, 39.40524)"
11477IRR30601,6,732,2013,35497.4408,193461.05236,13631.017267199999,154336.69913043478,"c(-100.76982, 39.33603)"
10842IRR13111,5,1013,2013,117626.1788,668116.695584,38816.639004,784174.5253333333,"c(-100.58654, 39.39754)"
11262IRR18890,5,1014,2013,73460.59061,417256.1546648,24241.9949013,489737.27073333337,"c(-100.56388, 39.38213)"
10722IRR12627,1,1180,2013,244373.0318,1292733.338222,75022.5207626,370262.1693939394,"c(-100.54323, 39.41359)"
11468IRR50055,1,1181,2013,108698.8029,575016.6673409999,33370.5324903,164695.15590909088,"c(-100.54782, 39.43371)"
11469IRR1077,1,1182,2013,109834.5321,581024.674809,33719.201354699995,166415.9577272727,"c(-100.56174, 39.43719)"
10199IRR32874,1,1380,2013,51684.82387,273412.71827230003,15867.24092809,78310.3391969697,"c(-100.55486, 39.47612)"
15371IRR7640,5,1447,2013,149164.9671,847257.013128,49224.439143,994433.1140000001,"c(-100.468852, 39.398376)"
13828IRR30217,1,1589,2013,113709.4159,601522.8101110001,34908.7906813,172286.9937878788,"c(-100.63232, 39.37058)"
14916IRR16156,1,1590,2013,117538.619,621779.29451,36084.356033000004,178088.81666666668,"c(-100.62636, 39.39017)"
13829IRR37880,1,1704,2013,38986.1323,206236.639867,11968.742616099998,59069.897424242416,"c(-100.65021, 39.39027)"
14347IRR50282,5,2264,2013,73293.02668,416304.39154239994,24186.6988044,488620.17786666664,"c(-100.548565, 39.386722)"
14348IRR61523,5,2265,2013,89179.55642000001,506539.8804656,29429.253618600003,594530.3761333334,"c(-100.55733, 39.39378)"
14522IRR26685,5,2266,2013,124165.3119,705258.971592,40974.552927000004,827768.746,"c(-100.52721, 39.36482)"
15339IRR40527,5,2267,2013,96310.74925,547045.05574,31782.5472525,642071.6616666666,"c(-100.51084, 39.37588)"
14379IRR76583,1,2413,2013,19422.910219999998,102747.19506379998,5962.833437539999,29428.651848484846,"c(-100.56624, 39.41397)"
14101IRR20490,5,2673,2013,84193.78797,478220.7156696,27783.950030100004,561291.9198,"c(-100.46542, 39.42991)"
16919IRR26450,1,2836,2013,136923.7393,724326.5808969999,42035.58796509999,207460.21106060603,"c(-100.60283, 39.37551)"
15525IRR34746,1,2870,2013,89365.39826,472742.9567954,27435.17726582,135402.11857575757,"c(-100.593399, 39.434685)"
16819IRR54974,1,2871,2013,83474.46287999999,441579.90863519994,25626.660104159997,126476.45890909088,"c(-100.63445, 39.42661)"
17186IRR9876,1,2872,2013,141732.9407,749767.256303,43512.0127949,214746.87984848485,"c(-100.5886, 39.42276)"
17678IRR46433,1,2873,2013,107945.9905,571034.289745,33139.4190835,163554.53106060607,"c(-100.631313, 39.422939)"
17680IRR41079,1,2874,2013,102902.4435,544353.9261149999,31591.050154499997,155912.79318181815,"c(-100.64158, 39.41555)"
17681IRR31781,1,2875,2013,120622.564,638093.36356,37031.127148,182761.4606060606,"c(-100.640701, 39.422028)"
17229IRR9282,1,2970,2013,51288.64907,271316.9535803,15745.61526449,77710.07434848485,"c(-100.66979, 39.38303)"
17230IRR40161,1,2971,2013,117239.3202,620196.003858,35992.4713014,177635.33363636362,"c(-100.67857, 39.38684)"
17682IRR2252,1,2972,2013,101033.76699999999,534468.62743,31017.366468999997,153081.46515151512,"c(-100.68236, 39.40101)"
16629IRR80684,5,3001,2013,70575.69887000001,400869.96958160005,23289.980627100005,470504.6591333334,"c(-100.76294, 39.32112)"
16602IRR23770,5,3241,2013,148525.8434,843626.790512,49013.528322000006,990172.2893333335,"c(-100.66686, 39.35446)"
16948IRR71606,6,3244,2013,77967.57634,424923.291053,29939.54931456,338989.46234782605,"c(-100.6957139, 39.38692613)"
16409IRR4022,5,3487,2013,118672.8871,674061.998728,39162.05274300001,791152.5806666667,"c(-100.52326, 39.40849)"
16659IRR35872,5,3488,2013,89742.97757,509740.1125976,29615.182598100004,598286.5171333334,"c(-100.59492, 39.39106)"
17048IRR35961,5,3490,2013,65611.74549,372674.7143832,21651.876011700002,437411.6366,"c(-100.51093, 39.36861)"
15498IRR9766,1,3663,2013,51873.8692,274412.76806800003,15925.2778444,78596.77151515151,"c(-100.54512, 39.43004)"
16408IRR42224,1,3884,2013,76691.49785,405698.0236265,23544.28983995,116199.23916666667,"c(-100.51524, 39.41548)"
17246IRR45187,1,3885,2013,100406.6264,531151.053656,30824.8343048,152131.2521212121,"c(-100.51077, 39.41991)"
17536IRR37865,1,3887,2013,125352.8779,663116.724091,38483.3335153,189928.60287878787,"c(-100.47826, 39.3994)"
19319IRR17693,1,4115,2013,33686.05175,178199.2137575,10341.617887249999,51039.472348484844,"c(-100.63031, 39.36469)"
19556IRR34393,1,4116,2013,125836.9157,665677.284053,38631.9331199,190661.99348484847,"c(-100.61726, 39.37479)"
19580IRR25652,1,4117,2013,134058.44199999998,709169.1581799999,41155.941693999994,203118.85151515147,"c(-100.63026, 39.37632)"
19407IRR54068,1,4131,2013,104772.4152,554246.076408,32165.131466400002,158746.08363636365,"c(-100.60249, 39.39402)"
19221IRR52832,1,4203,2013,83675.24343999999,442642.0377976,25688.299736079996,126780.67187878786,"c(-100.66843, 39.41613)"
19222IRR71065,1,4204,2013,91430.1567,483665.528943,28069.0581069,138530.54045454547,"c(-100.67632, 39.38163)"
17986IRR1370,5,4234,2013,100650.0707,571692.4015759999,33214.523331000004,671000.4713333333,"c(-100.72997, 39.30726)"
18148IRR37899,5,4477,2013,72796.36054,413483.32786719996,24022.7989782,485309.07026666665,"c(-100.66895, 39.37207)"
18149IRR35060,5,4478,2013,123129.80099999999,699377.2696799999,40632.83433,820865.34,"c(-100.67368, 39.37589)"
19443IRR28796,5,4479,2013,76083.88502999999,432156.4669703999,25107.6820599,507225.9002,"c(-100.67868, 39.37915)"
18714IRR1779,6,4481,2013,108517.4368,591420.03056,41670.6957312,471814.9426086956,"c(-100.74406, 39.34324)"
19070IRR54599,6,4482,2013,93002.21943,506862.0958935,35712.85226112,404357.4757826087,"c(-100.69141, 39.38239)"
19442IRR18383,6,4483,2013,40349.19614,219903.11896300002,15494.09131776,175431.28756521738,"c(-100.69479, 39.37986)"
18034IRR13742,5,4746,2013,38794.6169,220353.423992,12802.223577,258630.77933333334,"c(-100.5648, 39.39047)"
19160IRR13564,5,4747,2013,84555.24264,480273.77819519996,27903.2300712,563701.6176,"c(-100.56209, 39.37518)"
19432IRR35096,5,4748,2013,87342.52833,496105.5609144,28823.0343489,582283.5222,"c(-100.54008, 39.35752)"
18077IRR16412,6,4851,2013,68307.54467,372276.1184515,26230.097153280003,296989.3246521739,"c(-100.59388, 39.36113)"
18096IRR46872,6,4852,2013,130797.6144,712846.9984800001,50226.2839296,568685.28,"c(-100.60571, 39.35738)"
18132IRR7478,1,4940,2013,64953.136979999996,343602.09462419996,19940.613052859997,98413.8439090909,"c(-100.55162, 39.40855)"
18188IRR35833,1,5117,2013,88095.28291000001,466024.0465939001,27045.251853370002,133477.7013787879,"c(-100.50591, 39.40852)"
20405IRR5215,5,5190,2013,120289.1667,683242.466856,39695.425011,801927.778,"c(-100.46925, 39.40819)"
20775IRR2360,5,5191,2013,85724.85608,486917.18253439997,28289.2025064,571499.0405333333,"c(-100.47311, 39.41188)"
20792IRR44094,5,5192,2013,138055.22400000002,784153.67232,45558.223920000004,920368.1600000001,"c(-100.46809, 39.41566)"
20280IRR11655,1,5221,2013,127122.4138,672477.569002,39026.5810366,192609.71787878787,"c(-100.71529, 39.41582)"
20672IRR29875,1,5345,2013,152729.9792,807941.589968,46888.1036144,231409.0593939394,"c(-100.62625, 39.37485)"
21570IRR39547,1,5346,2013,151599.1038,801959.259102,46540.924866600006,229695.61181818182,"c(-100.65479, 39.3576)"
20385IRR20739,1,5360,2013,115242.985,609635.39065,35379.596395,174610.5833333333,"c(-100.58952, 39.45031)"
20507IRR19153,1,5361,2013,93538.69338,494819.6879802,28716.378867659998,141725.29299999998,"c(-100.60764, 39.40935)"
20526IRR11296,1,5362,2013,123043.2824,650898.963896,37774.2876968,186429.21575757573,"c(-100.60072, 39.45164)"
20842IRR14543,1,5363,2013,83482.69583,441623.46094069997,25629.18761981,126488.93307575757,"c(-100.6313, 39.41563)"
20993IRR23036,1,5459,2013,97957.86827,518197.12314830004,30073.06555889,148421.01253030304,"c(-100.67, 39.38959)"
20858IRR7111,5,5728,2013,143626.1186,815796.3536479999,47396.619137999995,957507.4573333333,"c(-100.67374, 39.36488)"
21034IRR15471,5,5729,2013,38006.96626,215879.5683568,12542.298865800001,253379.77506666668,"c(-100.67847, 39.37593)"
21570IRR52338,5,5730,2013,178252.6157,1012474.8571759999,58823.363181,1188350.7713333333,"c(-100.65479, 39.3646)"
20483IRR45105,6,5732,2013,131217.2224,715133.86208,50387.4134016,570509.6626086956,"c(-100.77686, 39.34312)"
20673IRR29277,6,5733,2013,48541.31854,264550.186043,18639.86631936,211049.21104347825,"c(-100.6851, 39.38243)"
21400IRR69953,6,5734,2013,174538.6656,951235.7275200001,67022.84759040001,758863.7634782608,"c(-100.71527, 39.36926)"
21400IRR7911,6,5735,2013,50911.292180000004,277466.542381,19549.93619712,221353.44426086958,"c(-100.71005, 39.37131)"
21437IRR28341,6,5736,2013,112450.6476,612856.02942,43181.0486784,488915.85913043475,"c(-100.70599, 39.41571)"
20050IRR18337,5,5950,2013,14204.36129,80680.7721272,4687.439225700001,94695.74193333334,"c(-100.54817, 39.37572)"
20279IRR4011,5,5951,2013,81682.92967,463959.04052559996,26955.3667911,544552.8644666667,"c(-100.51575, 39.37568)"
20376IRR24456,5,5952,2013,123965.87,704126.1416,40908.7371,826439.1333333333,"c(-100.55353, 39.37929)"
20396IRR21512,5,5953,2013,86973.28984,494008.28629119997,28701.1856472,579821.9322666667,"c(-100.54332, 39.38679)"
20081IRR6715,1,6106,2013,86041.93014,455161.8104406,26414.87255298,130366.56081818181,"c(-100.58062, 39.40344)"
21354IRR49340,1,6107,2013,122906.2155,650173.8799950001,37732.2081585,186221.53863636364,"c(-100.53429, 39.41781)"
20404IRR10125,1,6266,2013,141300.7254,747480.8373659999,43379.322697799995,214092.00818181818,"c(-100.47874, 39.40848)"
21118IRR17534,1,6268,2013,69938.3,369973.607,21471.058100000002,105967.12121212122,"c(-100.50607, 39.43357)"
21166IRR25860,5,6312,2013,111305.7046,632216.4021279999,36730.882518,742038.0306666667,"c(-100.45654, 39.43712)"
23062IRR49418,5,6329,2013,124635.90800000001,707931.95744,41129.84964000001,830906.0533333335,"c(-100.45972, 39.40313)"
21663IRR9104,1,6468,2013,106861.2016,565295.756464,32806.3888912,161910.9115151515,"c(-100.63619, 39.36467)"
21701IRR42532,1,6469,2013,120364.4248,636727.807192,36951.878413599996,182370.34060606058,"c(-100.63588, 39.38305)"
22683IRR36589,1,6486,2013,80796.79746,427415.0585634,24804.61682022,122419.39009090909,"c(-100.58099, 39.45207)"
23338IRR26793,1,6487,2013,101332.37199999999,536048.2478799999,31109.038203999997,153533.89696969694,"c(-100.57108, 39.43722)"
22472IRR4201,1,6585,2013,87526.35419,463014.4136651,26870.59073633,132615.68816666666,"c(-100.626516, 39.393614)"
22615IRR16466,1,6586,2013,79709.26352000001,421662.00402080006,24470.743900640002,120771.6113939394,"c(-100.67861, 39.40498)"
22013IRR9689,6,6865,2013,102949.3962,561074.20929,39532.5681408,447606.0704347826,"c(-100.71968, 39.38238)"
22014IRR20584,6,6866,2013,83227.98307999999,453592.507786,31959.545502719997,361860.796,"c(-100.71564, 39.38947)"
22798IRR38070,6,6870,2013,94763.60347999999,516461.63896599994,36389.22373632,412015.6673043478,"c(-100.69685, 39.37227)"
22918IRR10944,5,7091,2013,106751.45599999999,606348.2700799999,35227.98048,711676.3733333333,"c(-100.55298, 39.39659)"
23265IRR22649,1,7465,2013,137260.4538,726107.800602,42138.9593166,207970.38454545452,"c(-100.50316, 39.4226)"
23266IRR44564,1,7466,2013,59559.02341,315067.2338389,18284.62018687,90240.94456060606,"c(-100.48533, 39.42114)"
25081IRR21255,1,7694,2013,95049.27005,502810.6385645,29180.12590535,144014.04553030303,"c(-100.62192, 39.3684)"
25083IRR47561,1,7695,2013,119579.007,632572.94703,36710.755149,181180.31363636363,"c(-100.64534, 39.35749)"
23380IRR29626,1,7713,2013,51383.09387,271816.5665723,15774.609818089999,77853.17253030303,"c(-100.56908, 39.43004)"
