masterid,year,PDIV_ID,crop,volume_m3,area_m2,depth_m,system
null_geo9,1997,16355,2,261645.7776,469435.76,0.557363586206896,3
sheridan,1997,16394,2,128047.5588,489670.06,0.261498247933884,4
sheridan,1997,16412,2,186428.1672,485623.2,0.3838956,3
null_geo9,1997,16445,2,133228.1748,404686,0.32921448,4
sheridan,1997,16466,2,124791.1716,485623.2,0.2569718,4
null_geo9,1997,166,,,,,
sheridan,1997,16620,2,97161.2196,546326.1,0.177845155555555,4
null_geo9,1997,16672,2,321543.5664,667731.9,0.481547054545455,4
null_geo9,1997,16675,2,174290.724,485623.2,0.358902,3
sheridan,1997,1670,,,,,
null_geo9,1997,17306,2,152273.106,493716.92,0.30842262295082,4
sheridan,1997,17313,2,147400.86,489670.06,0.301021487603306,4
null_geo9,1997,17457,2,328784.094,1011715,0.32497776,4
null_geo9,1997,17481,2,234533.8872,1092652.2,0.214646933333333,3
sheridan,1997,17534,25,131908.3512,550372.96,0.239671411764706,3
sheridan,1997,17693,2,234225.5172,445154.6,0.526167927272728,4
sheridan,1997,1779,2,134918.0424,505857.5,0.266712192,4
null_geo9,1997,17836,2,249927.7176,526091.8,0.475065969230768,4
sheridan,1997,17914,2,293802.6012,971246.4,0.3025013,4
sheridan,1997,18097,2,220089.8364,526091.8,0.418349723076923,4
sheridan,1997,18222,2,202981.4688,825559.44,0.245872,4
null_geo9,1997,1823,2,144181.4772,485623.2,0.2969006,3
sheridan,1997,18337,24,117797.34,485623.2,0.24257,4
sheridan,1997,18383,16,42925.104,283280.2,0.151529142857143,6
null_geo9,1997,18488,25,252986.748,987433.84,0.256206885245902,4
sheridan,1997,18519,2,143244.0324,485623.2,0.2949702,3
null_geo9,1997,18564,,,,,
null_geo9,1997,18823,2,114602.6268,485623.2,0.2359914,3
null_geo9,1997,18842,2,319903.038,667731.9,0.479090181818181,4
sheridan,1997,18890,25,210086.3136,955058.96,0.219972610169491,4
sheridan,1997,18953,25,186021.1188,728434.8,0.2553716,4
null_geo9,1997,18983,,,,,
null_geo9,1997,19002,2,110976.1956,465388.9,0.238459617391305,3
sheridan,1997,19124,2,150903.9432,485623.2,0.3107436,4
sheridan,1997,19153,2,234669.57,687966.2,0.341107058823528,6
null_geo9,1997,19318,2,133018.4832,526091.8,0.252843323076923,3
null_geo9,1997,1955,2,365221.0932,971246.4,0.376034299999999,3
sheridan,1997,19936,2,113566.5036,485623.2,0.2338578,4
null_geo9,1997,20106,2,207681.0276,505857.5,0.410553408,4
null_geo9,1997,20463,4,125099.5416,485623.2,0.2576068,3
sheridan,1997,20490,2,165347.994,364217.4,0.453982666666665,1
sheridan,1997,20584,2,126900.4224,465388.9,0.272676730434783,3
null_geo9,1997,20730,2,230981.4648,485623.2,0.4756404,4
sheridan,1997,20739,2,236149.746,586794.7,0.402441103448277,1
sheridan,1997,20779,2,204412.3056,627263.3,0.325880361290322,1
sheridan,1997,20989,2,107312.76,485623.2,0.22098,3
null_geo9,1997,21095,2,157281.0348,485623.2,0.323875399999999,4
null_geo9,1997,21122,2,139654.6056,493716.92,0.282864393442623,4
sheridan,1997,21255,2,221446.6644,534185.52,0.414551090909092,3
null_geo9,1997,21395,,,,,
sheridan,1997,21512,2,134918.0424,493716.92,0.27327068852459,4
null_geo9,1997,2162,2,154715.3964,526091.8,0.294085107692308,3
sheridan,1997,2252,5,110717.1648,437060.88,0.253322666666667,1
sheridan,1997,22590,2,221446.6644,534185.52,0.414551090909092,3
sheridan,1997,22649,2,147178.8336,550372.96,0.267417176470588,6
null_geo9,1997,22651,,,,,
null_geo9,1997,22716,3,115157.6928,526091.8,0.218893292307692,4
null_geo9,1997,22872,2,327266.9136,728434.8,0.4492752,3
sheridan,1997,23036,2,115601.7456,489670.06,0.236081454545455,3
null_geo9,1997,23064,2,193619.3556,485623.2,0.398703799999999,4
null_geo9,1997,23105,2,156170.9028,485623.2,0.321589399999999,3
null_geo9,1997,23108,2,168271.3416,465388.9,0.361572313043479,3
sheridan,1997,23308,2,266419.3452,526091.8,0.506413476923077,4
null_geo9,1997,23584,2,201143.5836,420873.44,0.477920538461539,4
sheridan,1997,2360,2,142812.3144,485623.2,0.2940812,3
sheridan,1997,2377,24,139605.2664,501810.64,0.278203741935484,3
sheridan,1997,23770,2,135818.4828,505857.5,0.268492224,4
null_geo9,1997,23791,2,165162.972,505857.5,0.32650176,4
null_geo9,1997,24275,2,144909.2304,485623.2,0.2983992,4
null_geo9,1997,2440,2,246794.6784,485623.2,0.508203199999999,3
sheridan,1997,24413,,,,,
sheridan,1997,24456,25,266419.3452,546326.1,0.487657422222223,6
null_geo9,1997,24675,2,198664.2888,493716.92,0.402385967213115,3
sheridan,1997,25246,2,266419.3452,526091.8,0.506413476923077,4
null_geo9,1997,25266,2,143885.442,485623.2,0.296291,4
null_geo9,1997,25386,2,408824.6112,708200.5,0.577273782857144,1
sheridan,1997,25422,2,174352.398,485623.2,0.359029000000001,4
sheridan,1997,25476,24,132599.1,501810.64,0.264241935483871,3
sheridan,1997,25652,16,142133.9004,477529.48,0.297644949152543,3
null_geo9,1997,25722,-99,0,0,0,-99
sheridan,1997,25805,2,266419.3452,526091.8,0.506413476923077,4
sheridan,1997,25860,2,158082.7968,550372.96,0.287229176470588,3
sheridan,1997,26036,-99,0,0,0,-99
null_geo9,1997,262,2,136163.8572,445154.6,0.305880654545453,4
null_geo9,1997,2623,,,,,
null_geo9,1997,26269,2,160167.378,445154.6,0.359802545454547,4
sheridan,1997,26420,2,170590.284,546326.1,0.312250666666665,3
sheridan,1997,26450,2,232807.0152,582747.84,0.399499666666665,4
null_geo9,1997,26461,2,156035.22,428967.16,0.363747169811319,4
sheridan,1997,26685,2,266419.3452,566560.4,0.470241085714284,4
sheridan,1997,26692,2,212146.2252,728434.8,0.2912364,4
sheridan,1997,26789,2,138692.4912,485623.2,0.2855976,3
sheridan,1997,26793,24,173044.9092,566560.4,0.305431371428572,4
null_geo9,1997,26853,,,,,
null_geo9,1997,2690,2,343030.788,979340.12,0.350268099173554,4
null_geo9,1997,27047,2,238481.0232,546326.1,0.436518755555556,1
null_geo9,1997,27160,,,,,
sheridan,1997,27216,,,,,
null_geo9,1997,27579,2,156257.2464,465388.9,0.335757078260868,3
null_geo9,1997,27778,25,137915.3988,971246.4,0.1419987,4
sheridan,1997,2782,-99,0,0,0,-99
sheridan,1997,27831,9,119240.5116,485623.2,0.2455418,4
null_geo9,1997,27939,2,548503.8864,1040043.02,0.527387019455254,6
sheridan,1997,27964,,,,,
sheridan,1997,2828,2,216673.0968,627263.3,0.345426890322582,1
sheridan,1997,28341,2,163769.1396,505857.5,0.323746368,4
sheridan,1997,28796,16,38151.5364,64749.76,0.5892165,1
sheridan,1997,29122,-99,0,0,0,-99
null_geo9,1997,29189,-99,381564.7032,890309.2,0.428576509090909,-99
sheridan,1997,29277,16,92498.6652,522044.94,0.177185674418605,3
null_geo9,1997,29316,2,42616.734,218530.44,0.195015555555556,1
null_geo9,1997,29505,2,199478.3856,627263.3,0.31801455483871,3
null_geo9,1997,29526,2,126283.6824,408732.86,0.308964594059405,4
sheridan,1997,29626,2,113566.5036,283280.2,0.400899085714284,4
null_geo9,1997,29817,2,105807.9144,493716.92,0.21430937704918,3
sheridan,1997,29875,2,161215.836,477529.48,0.337604745762713,3
null_geo9,1997,29884,2,294801.72,971246.4,0.30353,4
null_geo9,1997,2999,2,146155.0452,485623.2,0.3009646,4
sheridan,1997,30042,2,159192.9288,497763.78,0.319816975609757,3
sheridan,1997,30217,16,133474.8708,485623.2,0.2748534,3
null_geo9,1997,30312,-99,0,0,0,1
null_geo9,1997,30466,2,139000.8612,586794.7,0.236882151724138,4
null_geo9,1997,30470,24,113788.53,971246.4,0.1171575,4
sheridan,1997,30601,2,160389.4044,493716.92,0.324861836065575,4
null_geo9,1997,30688,2,149115.3972,242811.6,0.614121199999999,3
null_geo9,1997,30797,2,131402.6244,323748.8,0.4058793,1
sheridan,1997,30863,2,237074.856,809372,0.2929128,6
null_geo9,1997,31091,2,182407.0224,497763.78,0.366453853658537,3
sheridan,1997,31459,2,102058.1352,509904.36,0.200152,3
sheridan,1997,31460,2,154147.9956,501810.64,0.307184322580645,3
sheridan,1997,31781,24,131094.2544,501810.64,0.261243096774193,3
sheridan,1997,31930,2,220089.8364,546326.1,0.402855288888888,4
sheridan,1997,31978,16,35770.92,267092.76,0.133927272727273,6
null_geo9,1997,32030,2,142516.2792,477529.48,0.298445694915254,3
sheridan,1997,32208,2,59046.6876,242811.6,0.2431796,3
sheridan,1997,32536,2,167259.888,526091.8,0.317929846153845,3
sheridan,1997,32874,2,241700.406,671778.76,0.359792530120483,6
sheridan,1997,32929,2,130822.8888,424920.3,0.307877028571429,3
sheridan,1997,33013,,,,,
null_geo9,1997,33129,2,166125.0864,481576.34,0.34496188235294,4
sheridan,1997,33231,2,291310.9716,963152.68,0.302456369747899,3
null_geo9,1997,33596,5,73589.4168,485623.2,0.1515364,3
sheridan,1997,33769,,,,,
null_geo9,1997,33851,3,222902.1708,485623.2,0.459003400000001,3
null_geo9,1997,33967,2,194976.1836,501810.64,0.388546258064516,3
null_geo9,1997,34042,2,205732.1292,461342.04,0.445943789473685,3
sheridan,1997,34244,2,91573.5552,242811.6,0.377139199999999,3
sheridan,1997,34393,16,129330.378,477529.48,0.270832881355932,3
null_geo9,1997,34701,2,210777.0624,485623.2,0.4340352,3
sheridan,1997,34746,2,184232.5728,465388.9,0.395868939130434,4
null_geo9,1997,34939,,,,,
sheridan,1997,3504,2,110729.4996,364217.4,0.304021066666667,4
sheridan,1997,35060,2,336147.9696,627263.3,0.535897393548388,1
sheridan,1997,35096,2,165742.7076,615122.72,0.269447210526316,6
null_geo9,1997,35196,2,179286.318,485623.2,0.369189,3
sheridan,1997,3530,2,174056.3628,493716.92,0.352543672131149,3
sheridan,1997,35717,2,183973.542,501810.64,0.366620322580645,3
sheridan,1997,35833,25,140912.7552,550372.96,0.256032,3
sheridan,1997,35872,2,131723.3292,497763.78,0.264630829268293,4
sheridan,1997,3595,24,70246.686,493716.92,0.142281639344262,3
sheridan,1997,35961,2,161709.228,323748.8,0.499491,1
null_geo9,1997,36129,2,167518.9188,428967.16,0.390517811320755,4
sheridan,1997,36589,2,190782.3516,424920.3,0.448984914285715,1
null_geo9,1997,3675,2,197443.1436,485623.2,0.406577800000001,4
sheridan,1997,36799,2,333027.2652,971246.4,0.342887299999999,4
null_geo9,1997,36802,2,348865.1484,942918.38,0.369985339055795,4
sheridan,1997,36832,,,,,
sheridan,1997,3724,2,114022.8912,497763.78,0.229070829268293,4
sheridan,1997,37325,2,146081.0364,437060.88,0.334235777777777,4
sheridan,1997,37367,2,244031.6832,813418.86,0.300008119402985,6
null_geo9,1997,37426,2,163534.7784,586794.7,0.278692303448276,4
null_geo9,1997,37740,2,224394.6816,768903.4,0.291837978947368,4
sheridan,1997,37865,23,183159.4452,607029,0.30173168,1
sheridan,1997,37880,24,156577.9512,501810.64,0.312026709677418,3
sheridan,1997,37899,2,336147.9696,627263.3,0.535897393548388,1
null_geo9,1997,37955,2,167259.888,485623.2,0.344424,5
sheridan,1997,37968,5,143922.4464,987433.84,0.145754360655738,4
sheridan,1997,38070,25,178509.2256,1011715,0.176442624,4
null_geo9,1997,38071,2,175265.1732,647497.6,0.27068145,3
null_geo9,1997,38474,2,121522.4496,477529.48,0.254482169491525,3
null_geo9,1997,38632,2,157959.4488,485623.2,0.325272400000001,5
null_geo9,1997,3870,2,164792.928,404686,0.4072128,3
sheridan,1997,39093,2,188216.7132,1092652.2,0.172257155555556,4
sheridan,1997,39366,2,101231.7036,485623.2,0.2084578,3
sheridan,1997,39475,,,,,
null_geo9,1997,39526,2,335284.5336,987433.84,0.339552196721311,6
sheridan,1997,39547,2,193286.316,485623.2,0.398017999999999,4
null_geo9,1997,39892,5,63955.938,485623.2,0.131699,3
null_geo9,1997,3998,2,209864.2872,485623.2,0.432155599999999,4
sheridan,1997,4011,2,135325.0908,404686,0.33439608,4
sheridan,1997,40161,2,199811.4252,728434.8,0.274303066666667,4
sheridan,1997,4022,2,301166.4768,607029,0.496133119999999,6
null_geo9,1997,40358,15,457880.1108,1396166.7,0.32795596521739,1
null_geo9,1997,40372,2,130008.792,493716.92,0.263327213114754,3
sheridan,1997,40395,25,209222.8776,534185.52,0.391668,1
sheridan,1997,40527,2,148807.0272,416826.58,0.357000699029126,4
null_geo9,1997,40566,2,204770.0148,578700.98,0.353845090909091,3
null_geo9,1997,40837,2,219127.722,485623.2,0.451231000000001,3
sheridan,1997,41079,2,136866.9408,501810.64,0.272746838709677,3
sheridan,1997,41462,2,96186.7704,485623.2,0.1980692,3
sheridan,1997,41747,9,59614.0884,517998.08,0.1150858125,3
sheridan,1997,4201,2,123607.0308,497763.78,0.248325268292683,4
null_geo9,1997,42183,2,102600.8664,477529.48,0.214858169491525,3
sheridan,1997,42224,2,153716.2776,493716.92,0.311345704918034,4
null_geo9,1997,4238,2,197467.8132,485623.2,0.406628599999999,4
null_geo9,1997,42499,2,214637.8548,404686,0.53038248,4
null_geo9,1997,42518,2,0,32374.88,0,1
sheridan,1997,42532,2,168740.064,501810.64,0.336263225806451,3
null_geo9,1997,42672,2,214798.2072,493716.92,0.435064524590165,4
null_geo9,1997,4268,26,187007.9028,979340.12,0.190953421487603,4
null_geo9,1997,42690,2,218227.2816,987433.84,0.221004983606557,3
sheridan,1997,42956,-99,0,0,0,-99
null_geo9,1997,43124,,,,,
sheridan,1997,43222,4,133684.5624,497763.78,0.268570926829268,3
null_geo9,1997,43474,,,,,
sheridan,1997,43477,2,130958.5716,485623.2,0.2696718,4
sheridan,1997,44021,2,178521.5604,485623.2,0.367614199999999,3
sheridan,1997,44094,2,119462.538,412779.72,0.289410588235294,1
null_geo9,1997,44330,2,325034.3148,979340.12,0.331891933884297,4
sheridan,1997,44564,2,63881.9292,566560.4,0.112754228571428,3
null_geo9,1997,44607,24,437219.3208,951012.1,0.459742161702126,4
null_geo9,1997,44830,2,187377.9468,607029,0.308681119999999,4
sheridan,1997,44911,2,25644.0492,121405.8,0.2112264,1
sheridan,1997,45048,,,,,
sheridan,1997,45105,2,217561.2024,991480.7,0.219431118367347,4
sheridan,1997,45187,2,86158.578,530138.66,0.162521221374046,4
sheridan,1997,45406,,,,,
null_geo9,1997,45412,,,,,
sheridan,1997,45420,2,133314.5184,566560.4,0.2353056,4
null_geo9,1997,45618,,,,,
sheridan,1997,45882,2,195888.9588,465388.9,0.420915547826087,1
sheridan,1997,45981,,,,,
null_geo9,1997,46137,2,204683.6712,396592.28,0.516107265306123,4
null_geo9,1997,46242,1,254380.5804,485623.2,0.523824199999999,3
sheridan,1997,46433,2,154419.3612,501810.64,0.307725096774194,3
null_geo9,1997,46597,2,130761.2148,477529.48,0.273829220338983,3
null_geo9,1997,46699,4,204634.332,493716.92,0.414478032786885,4
sheridan,1997,46872,2,156713.634,530138.66,0.295609465648855,6
null_geo9,1997,47188,2,142750.6404,493716.92,0.289135278688525,4
null_geo9,1997,47322,2,325367.3544,870074.9,0.373954158139534,4
sheridan,1997,47561,2,221446.6644,534185.52,0.414551090909092,3
null_geo9,1997,4766,2,336147.9696,627263.3,0.535897393548388,1
sheridan,1997,48068,2,149658.1284,485623.2,0.308178199999999,3
null_geo9,1997,48393,2,367947.084,971246.4,0.378841000000001,3
null_geo9,1997,48424,2,230451.0684,505857.5,0.455566272,4
sheridan,1997,48657,2,266419.3452,526091.8,0.506413476923077,4
null_geo9,1997,48725,3,68137.4352,303514.5,0.22449536,1
null_geo9,1997,48899,2,227651.0688,708200.5,0.321450788571428,4
null_geo9,1997,48937,2,383883.6456,987433.84,0.388769901639345,4
null_geo9,1997,49004,29,115836.1068,517998.08,0.2236231875,4
null_geo9,1997,4914,2,145859.01,485623.2,0.300355,3
sheridan,1997,49340,2,134918.0424,445154.6,0.303082036363636,4
sheridan,1997,49418,2,144452.8428,453248.32,0.3187065,4
sheridan,1997,49677,2,133721.5668,505857.5,0.264346944,3
null_geo9,1997,49700,,,,,
null_geo9,1997,49732,2,82680.1644,465388.9,0.177658643478261,4
sheridan,1997,49765,4,119129.4984,465388.9,0.255978991304348,3
sheridan,1997,50055,2,121744.476,433014.02,0.281156635514019,1
null_geo9,1997,50062,1,208914.5076,485623.2,0.430199800000001,3
sheridan,1997,50282,25,266419.3452,566560.4,0.470241085714284,6
null_geo9,1997,50414,2,102144.4788,493716.92,0.206889245901639,3
sheridan,1997,50429,2,266419.3452,526091.8,0.506413476923077,4
sheridan,1997,50432,,,,,
null_geo9,1997,50517,2,135288.0864,465388.9,0.290699686956522,3
sheridan,1997,51134,2,166371.7824,493716.92,0.336978885245901,3
sheridan,1997,51209,2,137977.0728,493716.92,0.27946662295082,3
sheridan,1997,51383,,,,,
sheridan,1997,51584,2,231499.5264,744622.24,0.310896,6
sheridan,1997,51707,2,119647.56,457295.18,0.261642477876106,4
sheridan,1997,5215,2,136163.8572,493716.92,0.275794032786885,4
null_geo9,1997,52168,2,285316.2588,890309.2,0.320469490909091,4
sheridan,1997,52210,24,156294.2508,501810.64,0.31146135483871,3
sheridan,1997,52338,2,195888.9588,485623.2,0.403377400000001,4
null_geo9,1997,52629,5,77943.6012,485623.2,0.1605026,3
null_geo9,1997,52744,-99,0,0,0,-99
sheridan,1997,52832,25,171737.4204,995527.56,0.172509365853659,4
null_geo9,1997,52980,2,306618.4584,971246.4,0.3156966,3
null_geo9,1997,53257,2,101823.774,485623.2,0.209677,3
sheridan,1997,53297,2,228946.2228,485623.2,0.4714494,3
sheridan,1997,5333,2,218325.96,424920.3,0.513805714285716,4
null_geo9,1997,53340,2,267776.1732,809372,0.33084516,3
null_geo9,1997,5348,2,152544.4716,971246.4,0.1570609,4
sheridan,1997,53552,2,149658.1284,465388.9,0.321577252173913,4
null_geo9,1997,53865,2,161400.858,485623.2,0.332359000000001,3
sheridan,1997,5391,2,137298.6588,485623.2,0.2827274,3
sheridan,1997,54068,2,131044.9152,404686,0.32381952,3
null_geo9,1997,54176,2,194458.122,485623.2,0.400431,3
sheridan,1997,54599,16,79214.0856,449201.46,0.176344648648649,3
null_geo9,1997,54728,2,161018.4792,485623.2,0.331571599999999,3
sheridan,1997,54974,16,222396.444,631310.16,0.352278461538461,1
sheridan,1997,5989,2,202290.72,485623.2,0.416560000000001,6
null_geo9,1997,60169,,,,,
sheridan,1997,6097,2,255108.3336,696059.92,0.366504279069769,4
sheridan,1997,6130,,,,,
null_geo9,1997,6134,2,311799.0744,979340.12,0.318377454545453,4
sheridan,1997,61523,25,94435.2288,619169.58,0.152519529411765,1
sheridan,1997,6348,24,223259.88,728434.8,0.306493333333335,1
null_geo9,1997,6349,2,211060.7628,501810.64,0.420599419354839,4
null_geo9,1997,6469,2,205362.0852,485623.2,0.422884600000001,3
null_geo9,1997,6478,2,212158.56,971246.4,0.21844,4
sheridan,1997,65616,,,,,
sheridan,1997,6715,2,102551.5272,424920.3,0.241343542857143,3
null_geo9,1997,67679,,,,,
null_geo9,1997,6771,2,175931.2524,485623.2,0.362280199999999,3
null_geo9,1997,6829,2,172662.5304,505857.5,0.341327232,3
sheridan,1997,69668,,,,,
null_geo9,1997,69757,,,,,
sheridan,1997,6990,2,137755.0464,481576.34,0.286050957983193,1
sheridan,1997,69953,,,,,
null_geo9,1997,70217,,,,,
null_geo9,1997,70419,,,,,
sheridan,1997,71065,,,,,
sheridan,1997,71093,,,,,
sheridan,1997,7111,2,156713.634,497763.78,0.314836097560975,6
null_geo9,1997,7122,2,283984.1004,987433.84,0.287598786885246,4
sheridan,1997,71336,,,,,
sheridan,1997,71606,,,,,
null_geo9,1997,7165,2,97975.3164,364217.4,0.269002933333333,3
null_geo9,1997,726,2,179520.6792,489670.06,0.366616462809917,3
null_geo9,1997,73066,,,,,
null_geo9,1997,73085,,,,,
sheridan,1997,74305,,,,,
sheridan,1997,7478,2,140838.7464,449201.46,0.313532108108108,4
sheridan,1997,7488,2,125913.6384,493716.92,0.255032655737705,4
sheridan,1997,76179,,,,,
null_geo9,1997,76180,,,,,
sheridan,1997,7640,2,135534.7824,493716.92,0.274519868852459,4
sheridan,1997,76583,,,,,
sheridan,1997,7911,2,134079.276,485623.2,0.276098,3
sheridan,1997,793,2,65769.1536,323748.8,0.2031492,1
null_geo9,1997,7974,,,,,
null_geo9,1997,79866,,,,,
sheridan,1997,80684,,,,,
sheridan,1997,8142,2,99554.1708,667731.9,0.149093381818182,4
sheridan,1997,8154,2,68347.1268,242811.6,0.2814828,4
sheridan,1997,81865,,,,,
sheridan,1997,84315,,,,,
null_geo9,1997,8499,24,354946.2048,971246.4,0.3654552,3
sheridan,1997,86209,,,,,
sheridan,1997,8776,,,,,
sheridan,1997,8936,2,155406.1452,497763.78,0.312209365853658,3
null_geo9,1997,9053,2,275275.7316,870074.9,0.3163824,3
sheridan,1997,9104,25,266419.3452,546326.1,0.487657422222223,6
null_geo9,1997,9181,2,142516.2792,485623.2,0.2934716,4
sheridan,1997,9280,2,146525.0892,501810.64,0.291993483870968,3
sheridan,1997,9282,2,104660.778,501810.64,0.208566774193548,4
sheridan,1997,9350,2,187377.9468,501810.64,0.373404580645161,3
null_geo9,1997,9453,2,173427.288,497763.78,0.348413658536586,4
sheridan,1997,9689,2,92942.718,485623.2,0.191389,3
null_geo9,1997,9707,2,0,505857.5,0,4
sheridan,1997,9766,2,107880.1608,485623.2,0.2221484,4
null_geo9,1997,9803,2,535663.3596,1011715,0.529461984,3
null_geo9,1997,9875,2,210542.7012,485623.2,0.433552600000001,4
